kind,id,name,canonical_movement,image_status,image_priority,batch_id,sheet_asset_reference,zip_relative_path,alt_text_draft,matt_approved,file_exists,bytes,approval_scope,hold_reason
fit,industrial-v3-fit-chest-press-gym-standard,Chest Press — Gym Standard,chest-press,v3_cast_kit_draft,P0,FIT-03,exec-d5a46ce1-d9df-4a59-9a4e-7fab0182f701.png,fit_v3/chest-press/chest-press__triptych.png,Draft: ordinary adult man demonstrating chest press; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,221028,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-chest-press-gym-advanced,Chest Press — Gym Advanced,chest-press,v3_cast_kit_draft,P0,FIT-03,exec-d5a46ce1-d9df-4a59-9a4e-7fab0182f701.png,fit_v3/chest-press/chest-press__triptych.png,Draft: ordinary adult man demonstrating chest press; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,221028,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-chest-press-low-impact-beginner,Chest Press — Low Impact Beginner,chest-press,v3_cast_kit_draft,P0,FIT-03,exec-d5a46ce1-d9df-4a59-9a4e-7fab0182f701.png,fit_v3/chest-press/chest-press__triptych.png,Draft: ordinary adult man demonstrating chest press; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,221028,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-chest-press-low-impact-standard,Chest Press — Low Impact Standard,chest-press,v3_cast_kit_draft,P0,FIT-03,exec-d5a46ce1-d9df-4a59-9a4e-7fab0182f701.png,fit_v3/chest-press/chest-press__triptych.png,Draft: ordinary adult man demonstrating chest press; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,221028,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-chest-press-low-impact-advanced,Chest Press — Low Impact Advanced,chest-press,v3_cast_kit_draft,P0,FIT-03,exec-d5a46ce1-d9df-4a59-9a4e-7fab0182f701.png,fit_v3/chest-press/chest-press__triptych.png,Draft: ordinary adult man demonstrating chest press; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,221028,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-chest-press-warm-up-beginner,Chest Press — Warm-Up Beginner,chest-press,v3_cast_kit_draft,P0,FIT-03,exec-d5a46ce1-d9df-4a59-9a4e-7fab0182f701.png,fit_v3/chest-press/chest-press__triptych.png,Draft: ordinary adult man demonstrating chest press; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,221028,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-chest-press-warm-up-standard,Chest Press — Warm-Up Standard,chest-press,v3_cast_kit_draft,P0,FIT-03,exec-d5a46ce1-d9df-4a59-9a4e-7fab0182f701.png,fit_v3/chest-press/chest-press__triptych.png,Draft: ordinary adult man demonstrating chest press; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,221028,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-chest-press-warm-up-advanced,Chest Press — Warm-Up Advanced,chest-press,v3_cast_kit_draft,P0,FIT-03,exec-d5a46ce1-d9df-4a59-9a4e-7fab0182f701.png,fit_v3/chest-press/chest-press__triptych.png,Draft: ordinary adult man demonstrating chest press; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,221028,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-chest-press-cool-down-beginner,Chest Press — Cool-Down Beginner,chest-press,v3_cast_kit_draft,P0,FIT-03,exec-d5a46ce1-d9df-4a59-9a4e-7fab0182f701.png,fit_v3/chest-press/chest-press__triptych.png,Draft: ordinary adult man demonstrating chest press; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,221028,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-chest-press-cool-down-standard,Chest Press — Cool-Down Standard,chest-press,v3_cast_kit_draft,P0,FIT-03,exec-d5a46ce1-d9df-4a59-9a4e-7fab0182f701.png,fit_v3/chest-press/chest-press__triptych.png,Draft: ordinary adult man demonstrating chest press; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,221028,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-chest-press-cool-down-advanced,Chest Press — Cool-Down Advanced,chest-press,v3_cast_kit_draft,P0,FIT-03,exec-d5a46ce1-d9df-4a59-9a4e-7fab0182f701.png,fit_v3/chest-press/chest-press__triptych.png,Draft: ordinary adult man demonstrating chest press; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,221028,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-chest-press-endurance-beginner,Chest Press — Endurance Beginner,chest-press,v3_cast_kit_draft,P0,FIT-03,exec-d5a46ce1-d9df-4a59-9a4e-7fab0182f701.png,fit_v3/chest-press/chest-press__triptych.png,Draft: ordinary adult man demonstrating chest press; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,221028,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-chest-press-endurance-standard,Chest Press — Endurance Standard,chest-press,v3_cast_kit_draft,P0,FIT-03,exec-d5a46ce1-d9df-4a59-9a4e-7fab0182f701.png,fit_v3/chest-press/chest-press__triptych.png,Draft: ordinary adult man demonstrating chest press; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,221028,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-chest-press-endurance-advanced,Chest Press — Endurance Advanced,chest-press,v3_cast_kit_draft,P0,FIT-03,exec-d5a46ce1-d9df-4a59-9a4e-7fab0182f701.png,fit_v3/chest-press/chest-press__triptych.png,Draft: ordinary adult man demonstrating chest press; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,221028,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-standard-beginner,Glute Bridge — Standard Beginner,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-standard-standard,Glute Bridge — Standard Standard,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-standard-advanced,Glute Bridge — Standard Advanced,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-tempo-beginner,Glute Bridge — Slow Tempo Beginner,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-tempo-standard,Glute Bridge — Slow Tempo Standard,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-tempo-advanced,Glute Bridge — Slow Tempo Advanced,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-pause-beginner,Glute Bridge — Paused Beginner,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-pause-standard,Glute Bridge — Paused Standard,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-pause-advanced,Glute Bridge — Paused Advanced,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-reduced-range-beginner,Glute Bridge — Reduced Range Beginner,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-reduced-range-standard,Glute Bridge — Reduced Range Standard,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-reduced-range-advanced,Glute Bridge — Reduced Range Advanced,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-supported-beginner,Glute Bridge — Supported Beginner,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-supported-standard,Glute Bridge — Supported Standard,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-supported-advanced,Glute Bridge — Supported Advanced,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-technique-beginner,Glute Bridge — Technique Beginner,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-technique-standard,Glute Bridge — Technique Standard,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-technique-advanced,Glute Bridge — Technique Advanced,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-density-beginner,Glute Bridge — Density Beginner,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-density-standard,Glute Bridge — Density Standard,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-density-advanced,Glute Bridge — Density Advanced,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-isometric-beginner,Glute Bridge — Isometric Emphasis Beginner,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-isometric-standard,Glute Bridge — Isometric Emphasis Standard,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-isometric-advanced,Glute Bridge — Isometric Emphasis Advanced,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-easy-day-beginner,Glute Bridge — Easy Day Beginner,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-easy-day-standard,Glute Bridge — Easy Day Standard,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-easy-day-advanced,Glute Bridge — Easy Day Advanced,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-movement-break-beginner,Glute Bridge — Movement Break Beginner,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-movement-break-standard,Glute Bridge — Movement Break Standard,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-movement-break-advanced,Glute Bridge — Movement Break Advanced,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-hotel-beginner,Glute Bridge — Hotel Beginner,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-hotel-standard,Glute Bridge — Hotel Standard,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-hotel-advanced,Glute Bridge — Hotel Advanced,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-home-beginner,Glute Bridge — Home Beginner,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-home-standard,Glute Bridge — Home Standard,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-home-advanced,Glute Bridge — Home Advanced,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-gym-beginner,Glute Bridge — Gym Beginner,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-gym-standard,Glute Bridge — Gym Standard,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-gym-advanced,Glute Bridge — Gym Advanced,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-low-impact-beginner,Glute Bridge — Low Impact Beginner,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-low-impact-standard,Glute Bridge — Low Impact Standard,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-low-impact-advanced,Glute Bridge — Low Impact Advanced,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-warm-up-beginner,Glute Bridge — Warm-Up Beginner,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-warm-up-standard,Glute Bridge — Warm-Up Standard,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-warm-up-advanced,Glute Bridge — Warm-Up Advanced,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-cool-down-beginner,Glute Bridge — Cool-Down Beginner,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-cool-down-standard,Glute Bridge — Cool-Down Standard,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-cool-down-advanced,Glute Bridge — Cool-Down Advanced,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-endurance-beginner,Glute Bridge — Endurance Beginner,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-endurance-standard,Glute Bridge — Endurance Standard,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-glute-bridge-endurance-advanced,Glute Bridge — Endurance Advanced,glute-bridge,v3_cast_kit_draft,P0,FIT-03,exec-e7a6cef7-f645-4df6-a3a3-557fd8accfc3.png,fit_v3/glute-bridge/glute-bridge__triptych.png,Draft: ordinary adult man demonstrating glute bridge; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,144683,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-squat-standard-beginner,Squat — Standard Beginner,squat,v3_cast_kit_draft,P0,FIT-02,catalogue-squat.webp,fit_v3/squat/squat__triptych.png,Draft: ordinary adult man demonstrating squat; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,211023,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-squat-standard-standard,Squat — Standard Standard,squat,v3_cast_kit_draft,P0,FIT-02,catalogue-squat.webp,fit_v3/squat/squat__triptych.png,Draft: ordinary adult man demonstrating squat; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,211023,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-squat-standard-advanced,Squat — Standard Advanced,squat,v3_cast_kit_draft,P0,FIT-02,catalogue-squat.webp,fit_v3/squat/squat__triptych.png,Draft: ordinary adult man demonstrating squat; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,211023,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-squat-tempo-beginner,Squat — Slow Tempo Beginner,squat,v3_cast_kit_draft,P0,FIT-02,catalogue-squat.webp,fit_v3/squat/squat__triptych.png,Draft: ordinary adult man demonstrating squat; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,211023,Bulk visual approval; preview rollout only,
fit,industrial-v3-fit-squat-tempo-standard,Squat — Slow Tempo Standard,squat,v3_cast_kit_draft,P0,FIT-02,catalogue-squat.webp,fit_v3/squat/squat__triptych.png,Draft: ordinary adult man demonstrating squat; include the equipment and complete body. Match the selected protocol before approval.,Approved,true,211023,Bulk visual approval; preview rollout only,
